,delta,deltaSummary,description,exploreUrl,hotnessColor,hotnessLevel,idForTracking,isNew,peakRankSummary,shareUrl,timePeriodsInChartSummary,title,titleLength,titleLinkUrl,trafficSummary,twitterShareUrlTitle,time
19,0.0,<b>Same rank</b> as last month,"{'description': 'The Portland Trail Blazers, commonly known as the Blazers, are an American professional basketball team based in Portland, Oregon...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Portland_Trail_Blazers'}",/trends/explore?q=/m/0jmm4&date=2017-8-1+2017-9-1&geo=US,#feca65,1,Portland Trail Blazers,False,Peaked at <b>#6</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201708&geo=US&cat&mid=/m/0jmm4,<b>25 months</b> in top 10,Portland Trail Blazers,22,//www.google.com/search?q=Portland+Trail+Blazers,7,Portland Trail Blazers #20 in Google Trends Basketball teams chart,201708
0,0.0,<b>Same rank</b> as last month,"{'description': 'The Cleveland Cavaliers, often referred to as the Cavs, are an American professional basketball team based in Cleveland, Ohio...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Cleveland_Cavaliers'}",/trends/explore?q=/m/0jm7n&date=2017-9-1+2017-10-1&geo=US,#d04108,5,Cleveland Cavaliers,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0jm7n,<b>132 months</b> in top 10,Cleveland Cavaliers,19,//www.google.com/search?q=Cleveland+Cavaliers,100,Cleveland Cavaliers #1 in Google Trends Basketball teams chart,201709
1,1.0,<b>+1</b> since last month,"{'description': 'The Los Angeles Lakers are an American professional basketball team based in Los Angeles...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Los_Angeles_Lakers'}",/trends/explore?q=/m/0jmk7&date=2017-9-1+2017-10-1&geo=US,#e68033,3,Los Angeles Lakers,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0jmk7,<b>171 months</b> in top 10,Los Angeles Lakers,18,//www.google.com/search?q=Los+Angeles+Lakers,57,Los Angeles Lakers #2 in Google Trends Basketball teams chart,201709
2,1.0,<b>+1</b> since last month,"{'description': 'The Golden State Warriors are an American professional basketball team based in Oakland, California...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Golden_State_Warriors'}",/trends/explore?q=/m/0jmj7&date=2017-9-1+2017-10-1&geo=US,#e68033,3,Golden State Warriors,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0jmj7,<b>86 months</b> in top 10,Golden State Warriors,21,//www.google.com/search?q=Golden+State+Warriors,56,Golden State Warriors #3 in Google Trends Basketball teams chart,201709
3,-2.0,<b>-2</b> since last month,"{'description': 'The Boston Celtics are an American professional basketball team based in Boston, Massachusetts...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Boston_Celtics'}",/trends/explore?q=/m/0bwjj&date=2017-9-1+2017-10-1&geo=US,#e68033,3,Boston Celtics,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0bwjj,<b>159 months</b> in top 10,Boston Celtics,14,//www.google.com/search?q=Boston+Celtics,48,Boston Celtics #4 in Google Trends Basketball teams chart,201709
4,0.0,<b>Same rank</b> as last month,"{'description': 'The New York Knickerbockers, commonly referred to as the Knicks, are an American professional basketball team based in...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/New_York_Knicks'}",/trends/explore?q=/m/0jm3v&date=2017-9-1+2017-10-1&geo=US,#e68033,3,New York Knicks,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0jm3v,<b>148 months</b> in top 10,New York Knicks,15,//www.google.com/search?q=New+York+Knicks,42,New York Knicks #5 in Google Trends Basketball teams chart,201709
5,8.0,<b>+8</b> since last month,"{'description': 'The Oklahoma City Thunder are an American professional basketball team based in Oklahoma City, Oklahoma...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Oklahoma_City_Thunder'}",/trends/explore?q=/m/04cxw5b&date=2017-9-1+2017-10-1&geo=US,#f0a049,2,Oklahoma City Thunder,False,Peaked at <b>#3</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/04cxw5b,<b>50 months</b> in top 10,Oklahoma City Thunder,21,//www.google.com/search?q=Oklahoma+City+Thunder,30,Oklahoma City Thunder #6 in Google Trends Basketball teams chart,201709
6,-1.0,<b>-1</b> since last month,"{'description': 'The Chicago Bulls are an American professional basketball team based in Chicago, Illinois...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Chicago_Bulls'}",/trends/explore?q=/m/0jm74&date=2017-9-1+2017-10-1&geo=US,#f0a049,2,Chicago Bulls,False,Peaked at <b>#2</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0jm74,<b>154 months</b> in top 10,Chicago Bulls,13,//www.google.com/search?q=Chicago+Bulls,23,Chicago Bulls #7 in Google Trends Basketball teams chart,201709
7,0.0,<b>Same rank</b> as last month,"{'description': 'The Philadelphia 76ers are an American professional basketball team based in the Philadelphia metropolitan area...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Philadelphia_76ers'}",/trends/explore?q=/m/0jm4v&date=2017-9-1+2017-10-1&geo=US,#feca65,1,Philadelphia 76ers,False,Peaked at <b>#6</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0jm4v,<b>26 months</b> in top 10,Philadelphia 76ers,18,//www.google.com/search?q=Philadelphia+76ers,16,Philadelphia 76ers #8 in Google Trends Basketball teams chart,201709
8,0.0,<b>Same rank</b> as last month,"{'description': 'The Houston Rockets are an American professional basketball team based in Houston, Texas...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Houston_Rockets'}",/trends/explore?q=/m/0jmfb&date=2017-9-1+2017-10-1&geo=US,#feca65,1,Houston Rockets,False,Peaked at <b>#3</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0jmfb,<b>35 months</b> in top 10,Houston Rockets,15,//www.google.com/search?q=Houston+Rockets,15,Houston Rockets #9 in Google Trends Basketball teams chart,201709
9,0.0,<b>Same rank</b> as last month,"{'description': 'The Minnesota Timberwolves are an American professional basketball team based in Minneapolis, Minnesota...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Minnesota_Timberwolves'}",/trends/explore?q=/m/0jmgb&date=2017-9-1+2017-10-1&geo=US,#feca65,1,Minnesota Timberwolves,False,Peaked at <b>#3</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0jmgb,<b>8 months</b> in top 10,Minnesota Timberwolves,22,//www.google.com/search?q=Minnesota+Timberwolves,14,Minnesota Timberwolves #10 in Google Trends Basketball teams chart,201709
10,-4.0,<b>-4</b> since last month,"{'description': 'The Miami Heat are an American professional basketball team based in Miami. The Heat compete in the National Basketball...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Miami_Heat'}",/trends/explore?q=/m/0jm2v&date=2017-9-1+2017-10-1&geo=US,#feca65,1,Miami Heat,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0jm2v,<b>156 months</b> in top 10,Miami Heat,10,//www.google.com/search?q=Miami+Heat,14,Miami Heat #11 in Google Trends Basketball teams chart,201709
11,,<b>New</b> in chart,"{'description': 'The South Carolina Gamecocks represent the University of South Carolina in the NCAA Division I...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/South_Carolina_Gamecocks'}",/trends/explore?q=/m/0ftdsh&date=2017-9-1+2017-10-1&geo=US,#feca65,1,South Carolina Gamecocks,True,Peaked at <b>#2</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0ftdsh,<b>41 months</b> in top 10,South Carolina Gamecocks,24,//www.google.com/search?q=South+Carolina+Gamecocks,13,South Carolina Gamecocks #12 in Google Trends Basketball teams chart,201709
12,-2.0,<b>-2</b> since last month,"{'description': 'The San Antonio Spurs are an American professional basketball team based in San Antonio, Texas...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/San_Antonio_Spurs'}",/trends/explore?q=/m/0jmh7&date=2017-9-1+2017-10-1&geo=US,#feca65,1,San Antonio Spurs,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0jmh7,<b>64 months</b> in top 10,San Antonio Spurs,17,//www.google.com/search?q=San+Antonio+Spurs,12,San Antonio Spurs #13 in Google Trends Basketball teams chart,201709
13,,<b>New</b> in chart,"{'description': ""The Louisville Cardinals men's basketball team is the men's college basketball program representing the University of..."", 'source': 'Wikipedia', 'sourceUrl': ""http://en.wikipedia.org/wiki/Louisville_Cardinals_men's_basketball""}",/trends/explore?q=/m/02plv57&date=2017-9-1+2017-10-1&geo=US,#feca65,1,Louisville Cardinals men's basketball,True,Peaked at <b>#7</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/02plv57,<b>1 month</b> in top 10,Louisville Cardinals men's basketball,37,//www.google.com/search?q=Louisville+Cardinals+men's+basketball,11,Louisville Cardinals men's basketball #14 in Google Trends Basketball teams chart,201709
14,,<b>New</b> in chart,"{'description': ""The Kentucky Wildcats men's basketball team is an American college basketball team that represents the University of Kentucky..."", 'source': 'Wikipedia', 'sourceUrl': ""http://en.wikipedia.org/wiki/Kentucky_Wildcats_men's_basketball""}",/trends/explore?q=/m/03by7wc&date=2017-9-1+2017-10-1&geo=US,#feca65,1,Kentucky Wildcats men's basketball,True,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/03by7wc,<b>35 months</b> in top 10,Kentucky Wildcats men's basketball,34,//www.google.com/search?q=Kentucky+Wildcats+men's+basketball,11,Kentucky Wildcats men's basketball #15 in Google Trends Basketball teams chart,201709
15,-4.0,<b>-4</b> since last month,"{'description': 'The Los Angeles Clippers, abbreviated by the team as the LA Clippers, are an American professional basketball team based in Los Angeles...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Los_Angeles_Clippers'}",/trends/explore?q=/m/0jmjr&date=2017-9-1+2017-10-1&geo=US,#feca65,1,Los Angeles Clippers,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0jmjr,<b>30 months</b> in top 10,Los Angeles Clippers,20,//www.google.com/search?q=Los+Angeles+Clippers,10,Los Angeles Clippers #16 in Google Trends Basketball teams chart,201709
16,1.0,<b>+1</b> since last month,"{'description': ""The Duke Blue Devils men's basketball team represents Duke University in NCAA Division I college basketball and competes..."", 'source': 'Wikipedia', 'sourceUrl': ""http://en.wikipedia.org/wiki/Duke_Blue_Devils_men's_basketball""}",/trends/explore?q=/m/026wlnm&date=2017-9-1+2017-10-1&geo=US,#feca65,1,Duke Blue Devils men's basketball,False,Peaked at <b>#2</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/026wlnm,<b>41 months</b> in top 10,Duke Blue Devils men's basketball,33,//www.google.com/search?q=Duke+Blue+Devils+men's+basketball,9,Duke Blue Devils men's basketball #17 in Google Trends Basketball teams chart,201709
17,-3.0,<b>-3</b> since last month,"{'description': 'The Milwaukee Bucks are an American professional basketball team based in Milwaukee, Wisconsin...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Milwaukee_Bucks'}",/trends/explore?q=/m/0jmbv&date=2017-9-1+2017-10-1&geo=US,#feca65,1,Milwaukee Bucks,False,Peaked at <b>#9</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0jmbv,<b>2 months</b> in top 10,Milwaukee Bucks,15,//www.google.com/search?q=Milwaukee+Bucks,9,Milwaukee Bucks #18 in Google Trends Basketball teams chart,201709
18,-6.0,<b>-6</b> since last month,"{'description': 'The Phoenix Suns are an American professional basketball team based in Phoenix, Arizona...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Phoenix_Suns'}",/trends/explore?q=/m/0jml5&date=2017-9-1+2017-10-1&geo=US,#feca65,1,Phoenix Suns,False,Peaked at <b>#4</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0jml5,<b>18 months</b> in top 10,Phoenix Suns,12,//www.google.com/search?q=Phoenix+Suns,9,Phoenix Suns #19 in Google Trends Basketball teams chart,201709
19,-4.0,<b>-4</b> since last month,"{'description': 'The Dallas Mavericks are an American professional basketball team based in Dallas, Texas...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Dallas_Mavericks'}",/trends/explore?q=/m/0jmcv&date=2017-9-1+2017-10-1&geo=US,#feca65,1,Dallas Mavericks,False,Peaked at <b>#2</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_teams&date=201709&geo=US&cat&mid=/m/0jmcv,<b>94 months</b> in top 10,Dallas Mavericks,16,//www.google.com/search?q=Dallas+Mavericks,9,Dallas Mavericks #20 in Google Trends Basketball teams chart,201709
0,,<b>New</b> in chart,"{'description': 'Gordon Daniel Hayward is an American professional basketball player for the Boston Celtics of the National Basketball Association...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Gordon_Hayward'}",/trends/explore?q=/m/0bbtpmy&date=2017-10-1+2017-11-1&geo=US,#d04108,5,Gordon Hayward,True,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_players&date=201710&geo=US&cat&mid=/m/0bbtpmy,<b>2 months</b> in top 10,Gordon Hayward,14,//www.google.com/search?q=Gordon+Hayward,100,Gordon Hayward #1 in Google Trends Basketball players chart,201710
1,-1.0,<b>-1</b> since last month,"{'description': 'LeBron Raymone James Sr. is an American professional basketball player for the Cleveland Cavaliers of the National Basketball Association...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/LeBron_James'}",/trends/explore?q=/m/01jz6d&date=2017-10-1+2017-11-1&geo=US,#d04108,5,LeBron James,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_players&date=201710&geo=US&cat&mid=/m/01jz6d,<b>171 months</b> in top 10,LeBron James,12,//www.google.com/search?q=LeBron+James,82,LeBron James #2 in Google Trends Basketball players chart,201710
2,1.0,<b>+1</b> since last month,"{'description': 'Wardell Stephen Curry II is an American professional basketball player for the Golden State Warriors of the National...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Stephen_Curry'}",/trends/explore?q=/m/0dw15r&date=2017-10-1+2017-11-1&geo=US,#e68033,3,Stephen Curry,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_players&date=201710&geo=US&cat&mid=/m/0dw15r,<b>44 months</b> in top 10,Stephen Curry,13,//www.google.com/search?q=Stephen+Curry,45,Stephen Curry #3 in Google Trends Basketball players chart,201710
3,1.0,<b>+1</b> since last month,"{'description': 'Kyrie Andrew Irving is an American professional basketball player for the Boston Celtics of the National Basketball Association...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Kyrie_Irving'}",/trends/explore?q=/m/0ch52p4&date=2017-10-1+2017-11-1&geo=US,#f0a049,2,Kyrie Irving,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_players&date=201710&geo=US&cat&mid=/m/0ch52p4,<b>34 months</b> in top 10,Kyrie Irving,12,//www.google.com/search?q=Kyrie+Irving,38,Kyrie Irving #4 in Google Trends Basketball players chart,201710
4,2.0,<b>+2</b> since last month,"{'description': 'Michael Jeffrey Jordan, also known by his initials, MJ, is an American retired professional basketball player who is...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Michael_Jordan'}",/trends/explore?q=/m/054c1&date=2017-10-1+2017-11-1&geo=US,#f0a049,2,Michael Jordan,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_players&date=201710&geo=US&cat&mid=/m/054c1,<b>171 months</b> in top 10,Michael Jordan,14,//www.google.com/search?q=Michael+Jordan,34,Michael Jordan #5 in Google Trends Basketball players chart,201710
5,2.0,<b>+2</b> since last month,"{'description': 'Kobe Bean Bryant is an American former professional basketball player. He played his entire 20-year career with the Los...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Kobe_Bryant'}",/trends/explore?q=/m/01kmd4&date=2017-10-1+2017-11-1&geo=US,#f0a049,2,Kobe Bryant,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_players&date=201710&geo=US&cat&mid=/m/01kmd4,<b>171 months</b> in top 10,Kobe Bryant,11,//www.google.com/search?q=Kobe+Bryant,29,Kobe Bryant #6 in Google Trends Basketball players chart,201710
6,-1.0,<b>-1</b> since last month,"{'description': 'Kevin Wayne Durant is an American professional basketball player for the Golden State Warriors of the National Basketball Association...', 'source': 'Wikipedia', 'sourceUrl': 'http://en.wikipedia.org/wiki/Kevin_Durant'}",/trends/explore?q=/m/0gxrc1&date=2017-10-1+2017-11-1&geo=US,#f0a049,2,Kevin Durant,False,Peaked at <b>#1</b> (monthly),https://trends.google.com/trends/topcharts?vm=chart&cid=basketball_players&date=201710&geo=US&cat&mid=/m/0gxrc1,<b>150 months</b> in top 10,Kevin Durant,12,//www.google.com/search?q=Kevin+Durant,26,Kevin Durant #7 in Google Trends Basketball players chart,201710
